"";"Subject";"Contingency";"Block";"Condition";"SoundID";"Correctness"
"71203";21;14;2;1;8;TRUE
"71206";21;14;2;1;1;TRUE
"71223";21;14;3;1;2;TRUE
"71226";21;14;3;1;1;TRUE
"71229";21;14;3;1;3;TRUE
"71232";21;14;3;1;8;FALSE
"71235";21;14;3;1;7;TRUE
"71238";21;14;3;1;5;TRUE
"71256";21;14;4;1;8;TRUE
"71259";21;14;4;1;4;TRUE
"71262";21;14;4;1;2;TRUE
"71265";21;14;4;1;1;TRUE
"71271";21;14;4;1;5;TRUE
"71288";21;14;5;1;2;TRUE
"71291";21;14;5;1;4;TRUE
"71294";21;14;5;1;5;TRUE
"71297";21;14;5;1;8;TRUE
"71300";21;14;5;1;3;FALSE
"71303";21;14;5;1;1;TRUE
"71319";21;14;6;1;5;TRUE
"71322";21;14;6;1;6;TRUE
"71325";21;14;6;1;3;TRUE
"71328";21;14;6;1;4;TRUE
"71331";21;14;6;1;2;TRUE
"71334";21;14;6;1;7;TRUE
"71351";21;14;7;1;2;TRUE
"71354";21;14;7;1;4;TRUE
"71357";21;14;7;1;7;TRUE
"71360";21;14;7;1;3;FALSE
"71363";21;14;7;1;6;TRUE
"71366";21;14;7;1;8;TRUE
"71572";22;1;1;1;7;NA
"71575";22;1;1;1;1;TRUE
"71578";22;1;1;1;2;NA
"71584";22;1;1;1;3;NA
"71587";22;1;1;1;6;FALSE
"71608";22;1;2;1;1;NA
"71611";22;1;2;1;2;NA
"71614";22;1;2;1;6;NA
"71617";22;1;2;1;7;NA
"71640";22;1;3;1;3;TRUE
"71646";22;1;3;1;7;NA
"71652";22;1;3;1;4;NA
"71655";22;1;3;1;6;TRUE
"71673";22;1;4;1;4;TRUE
"71676";22;1;4;1;3;TRUE
"71679";22;1;4;1;1;NA
"71682";22;1;4;1;6;NA
"71688";22;1;4;1;7;NA
"71707";22;1;5;1;3;NA
"71710";22;1;5;1;2;NA
"71713";22;1;5;1;6;NA
"71716";22;1;5;1;1;NA
"71719";22;1;5;1;7;NA
"71722";22;1;5;1;4;NA
"71742";22;1;6;1;5;NA
"71745";22;1;6;1;7;NA
"71748";22;1;6;1;2;TRUE
"71751";22;1;6;1;4;NA
"71754";22;1;6;1;1;FALSE
"71757";22;1;6;1;3;NA
"71777";22;1;7;1;6;NA
"71780";22;1;7;1;8;TRUE
"71783";22;1;7;1;1;NA
"71786";22;1;7;1;7;TRUE
"71789";22;1;7;1;5;FALSE
"71792";22;1;7;1;2;NA
"71813";22;2;1;2;7;FALSE
"71816";22;2;1;2;1;NA
"71819";22;2;1;2;2;FALSE
"71825";22;2;1;2;3;TRUE
"71828";22;2;1;2;6;TRUE
"71849";22;2;2;2;1;TRUE
"71852";22;2;2;2;2;NA
"71855";22;2;2;2;6;TRUE
"71858";22;2;2;2;7;NA
"71879";22;2;3;2;3;NA
"71885";22;2;3;2;7;NA
"71891";22;2;3;2;4;NA
"71894";22;2;3;2;6;TRUE
"71914";22;2;4;2;4;TRUE
"71917";22;2;4;2;3;NA
"71920";22;2;4;2;1;NA
"71923";22;2;4;2;6;NA
"71929";22;2;4;2;7;NA
"71949";22;2;5;2;3;FALSE
"71952";22;2;5;2;2;TRUE
"71955";22;2;5;2;6;NA
"71958";22;2;5;2;1;TRUE
"71961";22;2;5;2;7;TRUE
"71964";22;2;5;2;4;TRUE
"71987";22;2;6;2;7;NA
"71990";22;2;6;2;2;TRUE
"71993";22;2;6;2;4;TRUE
"71996";22;2;6;2;1;TRUE
"71999";22;2;6;2;3;NA
"72018";22;2;7;2;6;NA
"72021";22;2;7;2;8;NA
"72024";22;2;7;2;1;TRUE
"72027";22;2;7;2;7;NA
"72030";22;2;7;2;5;FALSE
"72033";22;2;7;2;2;FALSE
"72054";22;3;1;1;7;TRUE
"72057";22;3;1;1;1;NA
"72060";22;3;1;1;2;TRUE
"72066";22;3;1;1;3;TRUE
"72069";22;3;1;1;6;NA
"72093";22;3;2;1;1;NA
"72096";22;3;2;1;2;TRUE
"72099";22;3;2;1;6;NA
"72102";22;3;2;1;7;NA
"72126";22;3;3;1;3;NA
"72129";22;3;3;1;8;TRUE
"72132";22;3;3;1;7;NA
"72135";22;3;3;1;5;NA
"72138";22;3;3;1;4;FALSE
"72141";22;3;3;1;6;NA
"72160";22;3;4;1;4;NA
"72163";22;3;4;1;3;NA
"72166";22;3;4;1;1;FALSE
"72169";22;3;4;1;6;NA
"72172";22;3;4;1;5;NA
"72175";22;3;4;1;7;NA
"72193";22;3;5;1;3;NA
"72196";22;3;5;1;2;NA
"72199";22;3;5;1;6;NA
"72202";22;3;5;1;1;FALSE
"72205";22;3;5;1;7;TRUE
"72208";22;3;5;1;4;NA
"72227";22;3;6;1;5;TRUE
"72230";22;3;6;1;7;TRUE
"72233";22;3;6;1;2;NA
"72236";22;3;6;1;4;NA
"72239";22;3;6;1;1;NA
"72242";22;3;6;1;3;TRUE
"72263";22;3;7;1;6;FALSE
"72266";22;3;7;1;8;FALSE
"72269";22;3;7;1;1;NA
"72272";22;3;7;1;7;NA
"72275";22;3;7;1;5;FALSE
"72278";22;3;7;1;2;NA
"72298";22;4;1;2;7;TRUE
"72301";22;4;1;2;1;NA
"72304";22;4;1;2;2;NA
"72310";22;4;1;2;3;TRUE
"72313";22;4;1;2;6;TRUE
"72337";22;4;2;2;1;TRUE
"72340";22;4;2;2;2;NA
"72343";22;4;2;2;6;FALSE
"72346";22;4;2;2;7;NA
"72370";22;4;3;2;3;TRUE
"72376";22;4;3;2;7;TRUE
"72382";22;4;3;2;4;NA
"72385";22;4;3;2;6;NA
"72406";22;4;4;2;4;TRUE
"72409";22;4;4;2;3;TRUE
"72412";22;4;4;2;1;NA
"72415";22;4;4;2;6;FALSE
"72418";22;4;4;2;5;TRUE
"72421";22;4;4;2;7;NA
"72440";22;4;5;2;3;FALSE
"72443";22;4;5;2;2;NA
"72446";22;4;5;2;6;NA
"72449";22;4;5;2;1;TRUE
"72452";22;4;5;2;7;NA
"72455";22;4;5;2;4;NA
"72475";22;4;6;2;5;TRUE
"72478";22;4;6;2;7;TRUE
"72481";22;4;6;2;2;TRUE
"72484";22;4;6;2;4;TRUE
"72487";22;4;6;2;1;NA
"72490";22;4;6;2;3;FALSE
"72508";22;4;7;2;6;TRUE
"72511";22;4;7;2;8;NA
"72514";22;4;7;2;1;NA
"72517";22;4;7;2;7;TRUE
"72520";22;4;7;2;5;TRUE
"72523";22;4;7;2;2;NA
"72544";22;5;1;1;7;TRUE
"72547";22;5;1;1;1;TRUE
"72550";22;5;1;1;2;NA
"72553";22;5;1;1;8;TRUE
"72556";22;5;1;1;3;TRUE
"72559";22;5;1;1;6;TRUE
"72579";22;5;2;1;8;TRUE
"72582";22;5;2;1;1;TRUE
"72585";22;5;2;1;2;TRUE
"72588";22;5;2;1;6;TRUE
"72591";22;5;2;1;7;TRUE
"72594";22;5;2;1;5;TRUE
"72614";22;5;3;1;3;TRUE
"72617";22;5;3;1;8;TRUE
"72620";22;5;3;1;7;TRUE
"72623";22;5;3;1;5;TRUE
"72626";22;5;3;1;4;TRUE
"72629";22;5;3;1;6;TRUE
"72650";22;5;4;1;4;TRUE
"72653";22;5;4;1;3;TRUE
"72656";22;5;4;1;1;TRUE
"72659";22;5;4;1;6;FALSE
"72662";22;5;4;1;5;TRUE
"72665";22;5;4;1;7;TRUE
"72686";22;5;5;1;3;TRUE
"72689";22;5;5;1;2;TRUE
"72692";22;5;5;1;6;NA
"72695";22;5;5;1;1;NA
"72698";22;5;5;1;7;NA
"72701";22;5;5;1;4;NA
"72721";22;5;6;1;5;NA
"72724";22;5;6;1;7;NA
"72727";22;5;6;1;2;TRUE
"72730";22;5;6;1;4;TRUE
"72733";22;5;6;1;1;TRUE
"72736";22;5;6;1;3;TRUE
"72757";22;5;7;1;6;NA
"72760";22;5;7;1;8;NA
"72763";22;5;7;1;1;TRUE
"72766";22;5;7;1;7;NA
"72769";22;5;7;1;5;TRUE
"72772";22;5;7;1;2;TRUE
"72794";22;6;1;2;7;FALSE
"72797";22;6;1;2;1;TRUE
"72800";22;6;1;2;2;TRUE
"72803";22;6;1;2;8;FALSE
"72806";22;6;1;2;3;TRUE
"72809";22;6;1;2;6;TRUE
"72829";22;6;2;2;8;TRUE
"72832";22;6;2;2;1;NA
"72835";22;6;2;2;2;TRUE
"72838";22;6;2;2;6;TRUE
"72841";22;6;2;2;7;TRUE
"72844";22;6;2;2;5;TRUE
"72864";22;6;3;2;3;FALSE
"72867";22;6;3;2;8;TRUE
"72870";22;6;3;2;7;FALSE
"72873";22;6;3;2;5;FALSE
"72876";22;6;3;2;4;TRUE
"72879";22;6;3;2;6;TRUE
"72900";22;6;4;2;4;FALSE
"72903";22;6;4;2;3;NA
"72906";22;6;4;2;1;FALSE
"72909";22;6;4;2;6;TRUE
"72912";22;6;4;2;5;FALSE
"72915";22;6;4;2;7;TRUE
"72935";22;6;5;2;3;FALSE
"72938";22;6;5;2;2;TRUE
"72941";22;6;5;2;6;NA
"72944";22;6;5;2;1;NA
"72947";22;6;5;2;7;NA
"72950";22;6;5;2;4;TRUE
"72970";22;6;6;2;5;FALSE
"72973";22;6;6;2;7;FALSE
"72976";22;6;6;2;2;NA
"72979";22;6;6;2;4;TRUE
"72982";22;6;6;2;1;FALSE
"72985";22;6;6;2;3;TRUE
"73006";22;6;7;2;6;TRUE
"73009";22;6;7;2;8;NA
"73012";22;6;7;2;1;FALSE
"73015";22;6;7;2;7;TRUE
"73018";22;6;7;2;5;TRUE
"73021";22;6;7;2;2;TRUE
"73042";22;7;1;1;7;FALSE
"73045";22;7;1;1;1;FALSE
"73048";22;7;1;1;2;TRUE
"73051";22;7;1;1;8;TRUE
"73054";22;7;1;1;3;FALSE
"73057";22;7;1;1;6;TRUE
"73077";22;7;2;1;8;TRUE
"73080";22;7;2;1;1;FALSE
"73083";22;7;2;1;2;TRUE
"73086";22;7;2;1;6;TRUE
"73089";22;7;2;1;7;FALSE
"73092";22;7;2;1;5;TRUE
"73112";22;7;3;1;3;TRUE
"73115";22;7;3;1;8;FALSE
"73118";22;7;3;1;7;FALSE
"73121";22;7;3;1;5;TRUE
"73124";22;7;3;1;4;TRUE
"73127";22;7;3;1;6;FALSE
"73149";22;7;4;1;4;TRUE
"73152";22;7;4;1;3;NA
"73155";22;7;4;1;1;TRUE
"73158";22;7;4;1;6;TRUE
"73161";22;7;4;1;5;TRUE
"73164";22;7;4;1;7;FALSE
"73184";22;7;5;1;3;FALSE
"73187";22;7;5;1;2;FALSE
"73190";22;7;5;1;6;TRUE
"73193";22;7;5;1;1;FALSE
"73196";22;7;5;1;7;TRUE
"73199";22;7;5;1;4;FALSE
"73218";22;7;6;1;5;TRUE
"73221";22;7;6;1;7;NA
"73224";22;7;6;1;2;TRUE
"73227";22;7;6;1;4;FALSE
"73230";22;7;6;1;1;TRUE
"73233";22;7;6;1;3;TRUE
"73254";22;7;7;1;6;TRUE
"73257";22;7;7;1;8;TRUE
"73260";22;7;7;1;1;FALSE
"73263";22;7;7;1;7;FALSE
"73266";22;7;7;1;5;TRUE
"73269";22;7;7;1;2;TRUE
"73290";22;8;1;2;7;FALSE
"73293";22;8;1;2;1;FALSE
"73296";22;8;1;2;2;FALSE
"73299";22;8;1;2;8;TRUE
"73302";22;8;1;2;3;TRUE
"73305";22;8;1;2;6;TRUE
"73325";22;8;2;2;8;TRUE
"73328";22;8;2;2;1;TRUE
"73331";22;8;2;2;2;TRUE
"73334";22;8;2;2;6;NA
"73337";22;8;2;2;7;TRUE
"73340";22;8;2;2;5;TRUE
"73360";22;8;3;2;3;TRUE
"73363";22;8;3;2;8;TRUE
"73366";22;8;3;2;7;TRUE
"73369";22;8;3;2;5;TRUE
"73372";22;8;3;2;4;TRUE
"73375";22;8;3;2;6;TRUE
"73395";22;8;4;2;4;TRUE
"73398";22;8;4;2;3;FALSE
"73401";22;8;4;2;1;TRUE
"73404";22;8;4;2;6;TRUE
"73407";22;8;4;2;5;TRUE
"73410";22;8;4;2;7;TRUE
"73431";22;8;5;2;3;TRUE
"73434";22;8;5;2;2;TRUE
"73437";22;8;5;2;6;TRUE
"73440";22;8;5;2;1;TRUE
"73443";22;8;5;2;7;TRUE
"73446";22;8;5;2;4;TRUE
"73465";22;8;6;2;5;TRUE
"73468";22;8;6;2;7;TRUE
"73471";22;8;6;2;2;TRUE
"73474";22;8;6;2;4;NA
"73477";22;8;6;2;1;FALSE
"73480";22;8;6;2;3;TRUE
"73502";22;8;7;2;6;TRUE
"73505";22;8;7;2;8;TRUE
"73508";22;8;7;2;1;TRUE
"73511";22;8;7;2;7;TRUE
"73514";22;8;7;2;5;TRUE
"73517";22;8;7;2;2;TRUE
"73537";22;9;1;1;7;FALSE
"73540";22;9;1;1;1;TRUE
"73543";22;9;1;1;2;TRUE
"73546";22;9;1;1;8;TRUE
"73549";22;9;1;1;3;TRUE
"73572";22;9;2;1;8;TRUE
"73575";22;9;2;1;1;TRUE
"73578";22;9;2;1;2;TRUE
"73581";22;9;2;1;6;TRUE
"73584";22;9;2;1;7;TRUE
"73587";22;9;2;1;5;TRUE
"73606";22;9;3;1;3;FALSE
"73609";22;9;3;1;8;TRUE
"73612";22;9;3;1;7;TRUE
"73615";22;9;3;1;5;TRUE
"73618";22;9;3;1;4;TRUE
"73621";22;9;3;1;6;FALSE
"73641";22;9;4;1;4;TRUE
"73644";22;9;4;1;3;TRUE
"73647";22;9;4;1;1;TRUE
"73650";22;9;4;1;6;NA
"73653";22;9;4;1;5;FALSE
"73656";22;9;4;1;7;TRUE
"73677";22;9;5;1;3;FALSE
"73680";22;9;5;1;2;TRUE
"73683";22;9;5;1;6;TRUE
"73686";22;9;5;1;1;TRUE
"73689";22;9;5;1;7;TRUE
"73692";22;9;5;1;4;TRUE
"73714";22;9;6;1;5;TRUE
"73717";22;9;6;1;7;TRUE
"73720";22;9;6;1;2;TRUE
"73723";22;9;6;1;4;TRUE
"73726";22;9;6;1;1;TRUE
"73729";22;9;6;1;3;TRUE
"73752";22;9;7;1;6;TRUE
"73755";22;9;7;1;8;TRUE
"73758";22;9;7;1;1;TRUE
"73761";22;9;7;1;7;TRUE
"73764";22;9;7;1;5;TRUE
"73767";22;9;7;1;2;TRUE
"73788";22;10;1;2;7;FALSE
"73791";22;10;1;2;1;TRUE
"73794";22;10;1;2;2;TRUE
"73797";22;10;1;2;8;TRUE
"73800";22;10;1;2;3;TRUE
"73803";22;10;1;2;6;TRUE
"73824";22;10;2;2;8;TRUE
"73827";22;10;2;2;1;FALSE
"73830";22;10;2;2;2;TRUE
"73833";22;10;2;2;6;TRUE
"73836";22;10;2;2;7;TRUE
"73839";22;10;2;2;5;TRUE
"73862";22;10;3;2;3;TRUE
"73865";22;10;3;2;8;NA
"73868";22;10;3;2;7;TRUE
"73871";22;10;3;2;5;FALSE
"73874";22;10;3;2;4;TRUE
"73877";22;10;3;2;6;TRUE
"73896";22;10;4;2;4;TRUE
"73899";22;10;4;2;3;TRUE
"73902";22;10;4;2;1;TRUE
"73905";22;10;4;2;6;FALSE
"73908";22;10;4;2;5;TRUE
"73911";22;10;4;2;7;TRUE
"73930";22;10;5;2;3;TRUE
"73933";22;10;5;2;2;FALSE
"73936";22;10;5;2;6;FALSE
"73939";22;10;5;2;1;TRUE
"73942";22;10;5;2;7;TRUE
"73945";22;10;5;2;4;TRUE
"73965";22;10;6;2;5;TRUE
"73968";22;10;6;2;7;TRUE
"73971";22;10;6;2;2;TRUE
"73974";22;10;6;2;4;TRUE
"73977";22;10;6;2;1;TRUE
"73980";22;10;6;2;3;TRUE
"74002";22;10;7;2;6;TRUE
"74005";22;10;7;2;8;TRUE
"74008";22;10;7;2;1;FALSE
"74011";22;10;7;2;7;TRUE
"74014";22;10;7;2;5;TRUE
"74017";22;10;7;2;2;TRUE
"74039";22;11;1;1;7;TRUE
"74042";22;11;1;1;1;TRUE
"74045";22;11;1;1;2;TRUE
"74048";22;11;1;1;8;TRUE
"74051";22;11;1;1;3;TRUE
"74054";22;11;1;1;6;TRUE
"74074";22;11;2;1;8;TRUE
"74077";22;11;2;1;1;NA
"74080";22;11;2;1;2;TRUE
"74083";22;11;2;1;6;FALSE
"74086";22;11;2;1;7;TRUE
"74089";22;11;2;1;5;FALSE
"74111";22;11;3;1;3;TRUE
"74114";22;11;3;1;8;TRUE
"74117";22;11;3;1;7;TRUE
"74120";22;11;3;1;5;TRUE
"74123";22;11;3;1;4;TRUE
"74126";22;11;3;1;6;TRUE
"74147";22;11;4;1;4;TRUE
"74150";22;11;4;1;3;TRUE
"74153";22;11;4;1;1;TRUE
"74156";22;11;4;1;6;TRUE
"74159";22;11;4;1;5;TRUE
"74162";22;11;4;1;7;TRUE
"74182";22;11;5;1;3;TRUE
"74185";22;11;5;1;2;TRUE
"74188";22;11;5;1;6;TRUE
"74191";22;11;5;1;1;TRUE
"74194";22;11;5;1;7;TRUE
"74197";22;11;5;1;4;TRUE
"74217";22;11;6;1;5;TRUE
"74220";22;11;6;1;7;TRUE
"74223";22;11;6;1;2;TRUE
"74226";22;11;6;1;4;NA
"74229";22;11;6;1;1;TRUE
"74232";22;11;6;1;3;TRUE
"74254";22;11;7;1;6;TRUE
"74257";22;11;7;1;8;TRUE
"74260";22;11;7;1;1;TRUE
"74263";22;11;7;1;7;TRUE
"74266";22;11;7;1;5;TRUE
"74269";22;11;7;1;2;TRUE
"74291";22;12;1;2;7;TRUE
"74294";22;12;1;2;1;TRUE
"74297";22;12;1;2;2;TRUE
"74303";22;12;1;2;3;TRUE
"74306";22;12;1;2;6;TRUE
"74326";22;12;2;2;8;FALSE
"74329";22;12;2;2;1;TRUE
"74332";22;12;2;2;2;TRUE
"74335";22;12;2;2;6;TRUE
"74338";22;12;2;2;7;TRUE
"74341";22;12;2;2;5;TRUE
"74361";22;12;3;2;3;TRUE
"74364";22;12;3;2;8;FALSE
"74367";22;12;3;2;7;TRUE
"74370";22;12;3;2;5;TRUE
"74373";22;12;3;2;4;TRUE
"74376";22;12;3;2;6;TRUE
"74396";22;12;4;2;4;TRUE
"74399";22;12;4;2;3;TRUE
"74402";22;12;4;2;1;TRUE
"74405";22;12;4;2;6;TRUE
"74408";22;12;4;2;5;TRUE
"74411";22;12;4;2;7;TRUE
"74433";22;12;5;2;3;TRUE
"74436";22;12;5;2;2;TRUE
"74439";22;12;5;2;6;TRUE
"74442";22;12;5;2;1;TRUE
"74445";22;12;5;2;7;TRUE
"74448";22;12;5;2;4;TRUE
"74469";22;12;6;2;5;TRUE
"74472";22;12;6;2;7;TRUE
"74475";22;12;6;2;2;TRUE
"74478";22;12;6;2;4;TRUE
"74481";22;12;6;2;1;TRUE
"74484";22;12;6;2;3;TRUE
"74506";22;12;7;2;6;TRUE
"74509";22;12;7;2;8;TRUE
"74512";22;12;7;2;1;TRUE
"74515";22;12;7;2;7;TRUE
"74518";22;12;7;2;5;TRUE
"74521";22;12;7;2;2;TRUE
"74543";22;13;1;1;7;NA
"74546";22;13;1;1;1;TRUE
"74549";22;13;1;1;2;TRUE
"74552";22;13;1;1;8;FALSE
"74555";22;13;1;1;3;TRUE
"74558";22;13;1;1;6;TRUE
"74579";22;13;2;1;8;TRUE
"74582";22;13;2;1;1;TRUE
"74585";22;13;2;1;2;TRUE
"74588";22;13;2;1;6;TRUE
"74591";22;13;2;1;7;FALSE
"74594";22;13;2;1;5;TRUE
"74615";22;13;3;1;3;TRUE
"74618";22;13;3;1;8;TRUE
"74621";22;13;3;1;7;TRUE
"74624";22;13;3;1;5;TRUE
"74627";22;13;3;1;4;TRUE
"74630";22;13;3;1;6;TRUE
"74650";22;13;4;1;4;TRUE
"74653";22;13;4;1;3;TRUE
"74656";22;13;4;1;1;TRUE
"74659";22;13;4;1;6;FALSE
"74662";22;13;4;1;5;TRUE
"74665";22;13;4;1;7;TRUE
"74688";22;13;5;1;3;TRUE
"74691";22;13;5;1;2;TRUE
"74694";22;13;5;1;6;TRUE
"74697";22;13;5;1;1;NA
"74700";22;13;5;1;7;TRUE
"74703";22;13;5;1;4;TRUE
"74726";22;13;6;1;5;TRUE
"74729";22;13;6;1;7;TRUE
"74732";22;13;6;1;2;TRUE
"74735";22;13;6;1;4;TRUE
"74738";22;13;6;1;1;TRUE
"74741";22;13;6;1;3;TRUE
"74763";22;13;7;1;6;TRUE
"74766";22;13;7;1;8;TRUE
"74769";22;13;7;1;1;TRUE
"74772";22;13;7;1;7;TRUE
"74775";22;13;7;1;5;TRUE
"74778";22;13;7;1;2;TRUE
"74800";22;14;1;2;7;TRUE
"74803";22;14;1;2;1;TRUE
"74806";22;14;1;2;2;TRUE
"74809";22;14;1;2;8;TRUE
"74812";22;14;1;2;3;TRUE
"74815";22;14;1;2;6;NA
"74837";22;14;2;2;8;TRUE
"74840";22;14;2;2;1;FALSE
"74843";22;14;2;2;2;TRUE
"74846";22;14;2;2;6;TRUE
"74849";22;14;2;2;7;TRUE
"74852";22;14;2;2;5;TRUE
"74873";22;14;3;2;3;TRUE
"74876";22;14;3;2;8;FALSE
"74879";22;14;3;2;7;TRUE
"74882";22;14;3;2;5;TRUE
"74885";22;14;3;2;4;TRUE
"74888";22;14;3;2;6;FALSE
"74908";22;14;4;2;4;NA
"74911";22;14;4;2;3;TRUE
"74914";22;14;4;2;1;TRUE
"74917";22;14;4;2;6;TRUE
"74920";22;14;4;2;5;TRUE
"74923";22;14;4;2;7;TRUE
"74944";22;14;5;2;3;TRUE
"74947";22;14;5;2;2;TRUE
"74950";22;14;5;2;6;TRUE
"74953";22;14;5;2;1;TRUE
"74956";22;14;5;2;7;TRUE
"74959";22;14;5;2;4;TRUE
"74982";22;14;6;2;5;TRUE
"74985";22;14;6;2;7;TRUE
"74988";22;14;6;2;2;TRUE
"74991";22;14;6;2;4;TRUE
"74994";22;14;6;2;1;TRUE
"74997";22;14;6;2;3;TRUE
"75020";22;14;7;2;6;TRUE
"75023";22;14;7;2;8;TRUE
"75026";22;14;7;2;1;TRUE
"75029";22;14;7;2;7;TRUE
"75032";22;14;7;2;5;TRUE
"75035";22;14;7;2;2;TRUE
"75256";23;1;1;2;2;TRUE
"75259";23;1;1;2;1;FALSE
"75262";23;1;1;2;7;TRUE
"75265";23;1;1;2;6;FALSE
"75290";23;1;2;2;2;TRUE
"75296";23;1;2;2;6;TRUE
"75299";23;1;2;2;7;TRUE
"75302";23;1;2;2;1;TRUE
"75305";23;1;2;2;4;FALSE
"75326";23;1;3;2;1;FALSE
"75329";23;1;3;2;2;TRUE
"75332";23;1;3;2;6;FALSE
"75335";23;1;3;2;4;TRUE
"75341";23;1;3;2;7;TRUE
"75359";23;1;4;2;7;FALSE
"75362";23;1;4;2;3;TRUE
"75368";23;1;4;2;6;FALSE
"75371";23;1;4;2;1;TRUE
"75374";23;1;4;2;2;FALSE
"75394";23;1;5;2;5;TRUE
"75397";23;1;5;2;2;FALSE
"75400";23;1;5;2;3;FALSE
"75403";23;1;5;2;6;TRUE
"75406";23;1;5;2;4;TRUE
"75409";23;1;5;2;1;TRUE
"75429";23;1;6;2;6;FALSE
"75432";23;1;6;2;4;TRUE
"75435";23;1;6;2;3;FALSE
"75438";23;1;6;2;5;FALSE
"75441";23;1;6;2;8;TRUE
"75444";23;1;6;2;2;TRUE
"75465";23;1;7;2;3;TRUE
"75468";23;1;7;2;2;TRUE
"75471";23;1;7;2;8;TRUE
"75474";23;1;7;2;1;TRUE
"75477";23;1;7;2;6;TRUE
"75480";23;1;7;2;4;FALSE
"75504";23;2;1;1;2;TRUE
"75507";23;2;1;1;1;FALSE
"75510";23;2;1;1;7;TRUE
"75516";23;2;1;1;8;TRUE
"75536";23;2;2;1;2;TRUE
"75539";23;2;2;1;5;TRUE
"75542";23;2;2;1;6;TRUE
"75545";23;2;2;1;7;TRUE
"75548";23;2;2;1;1;TRUE
"75551";23;2;2;1;4;FALSE
"75572";23;2;3;1;1;TRUE
"75575";23;2;3;1;2;TRUE
"75578";23;2;3;1;6;FALSE
"75581";23;2;3;1;4;FALSE
"75584";23;2;3;1;5;FALSE
"75587";23;2;3;1;7;FALSE
"75606";23;2;4;1;7;FALSE
"75609";23;2;4;1;3;TRUE
"75612";23;2;4;1;5;TRUE
"75615";23;2;4;1;6;FALSE
"75618";23;2;4;1;1;FALSE
"75621";23;2;4;1;2;FALSE
"75640";23;2;5;1;5;TRUE
"75643";23;2;5;1;2;FALSE
"75646";23;2;5;1;3;TRUE
"75649";23;2;5;1;6;FALSE
"75652";23;2;5;1;4;TRUE
"75655";23;2;5;1;1;FALSE
"75675";23;2;6;1;6;TRUE
"75678";23;2;6;1;4;TRUE
"75681";23;2;6;1;3;TRUE
"75684";23;2;6;1;5;TRUE
"75687";23;2;6;1;8;TRUE
"75690";23;2;6;1;2;TRUE
"75710";23;2;7;1;3;TRUE
"75713";23;2;7;1;2;TRUE
"75716";23;2;7;1;8;TRUE
"75719";23;2;7;1;1;FALSE
"75722";23;2;7;1;6;FALSE
"75725";23;2;7;1;4;FALSE
"75748";23;3;1;2;2;TRUE
"75751";23;3;1;2;1;FALSE
"75754";23;3;1;2;7;FALSE
"75757";23;3;1;2;6;FALSE
"75760";23;3;1;2;8;FALSE
"75780";23;3;2;2;2;TRUE
"75783";23;3;2;2;5;FALSE
"75786";23;3;2;2;6;FALSE
"75789";23;3;2;2;7;TRUE
"75792";23;3;2;2;1;TRUE
"75795";23;3;2;2;4;FALSE
"75815";23;3;3;2;1;FALSE
"75818";23;3;3;2;2;TRUE
"75821";23;3;3;2;6;TRUE
"75824";23;3;3;2;4;TRUE
"75827";23;3;3;2;5;TRUE
"75830";23;3;3;2;7;TRUE
"75849";23;3;4;2;7;FALSE
"75852";23;3;4;2;3;TRUE
"75855";23;3;4;2;5;FALSE
"75858";23;3;4;2;6;FALSE
"75861";23;3;4;2;1;TRUE
"75864";23;3;4;2;2;FALSE
"75884";23;3;5;2;5;TRUE
"75887";23;3;5;2;2;FALSE
"75890";23;3;5;2;3;FALSE
"75893";23;3;5;2;6;TRUE
"75896";23;3;5;2;4;TRUE
"75899";23;3;5;2;1;TRUE
"75919";23;3;6;2;6;TRUE
"75922";23;3;6;2;4;TRUE
"75925";23;3;6;2;3;FALSE
"75928";23;3;6;2;5;FALSE
"75931";23;3;6;2;8;TRUE
"75934";23;3;6;2;2;TRUE
"75955";23;3;7;2;3;TRUE
"75958";23;3;7;2;2;TRUE
"75961";23;3;7;2;8;FALSE
"75964";23;3;7;2;1;FALSE
"75967";23;3;7;2;6;FALSE
"75970";23;3;7;2;4;FALSE
"75991";23;4;1;1;5;FALSE
"75994";23;4;1;1;2;TRUE
"75997";23;4;1;1;1;TRUE
"76000";23;4;1;1;7;TRUE
"76006";23;4;1;1;8;TRUE
"76026";23;4;2;1;2;TRUE
"76029";23;4;2;1;5;FALSE
"76032";23;4;2;1;6;FALSE
"76035";23;4;2;1;7;FALSE
"76038";23;4;2;1;1;TRUE
"76041";23;4;2;1;4;FALSE
"76060";23;4;3;1;1;TRUE
"76063";23;4;3;1;2;TRUE
"76066";23;4;3;1;6;FALSE
"76069";23;4;3;1;4;FALSE
"76072";23;4;3;1;5;FALSE
"76075";23;4;3;1;7;TRUE
"76095";23;4;4;1;7;FALSE
"76098";23;4;4;1;3;FALSE
"76101";23;4;4;1;5;FALSE
"76104";23;4;4;1;6;TRUE
"76107";23;4;4;1;1;FALSE
"76110";23;4;4;1;2;FALSE
"76130";23;4;5;1;5;TRUE
"76133";23;4;5;1;2;FALSE
"76136";23;4;5;1;3;TRUE
"76139";23;4;5;1;6;TRUE
"76142";23;4;5;1;4;TRUE
"76145";23;4;5;1;1;FALSE
"76165";23;4;6;1;6;FALSE
"76168";23;4;6;1;4;TRUE
"76171";23;4;6;1;3;TRUE
